"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft)"|"Map"|"BGN Date"|"Entry Date"|
"Fort W Hoosac (historical)"|"1978746"|"Military"|"Berkshire"|"MA"|"424249N"|"0731238W"|"722"|"Williamstown"|""|"16-JAN-2003"
"Fountain Pond"|"607426"|"Lake"|"Berkshire"|"MA"|"421335N"|"0732024W"|"771"|"Great Barrington"|""|"24-FEB-1974"
"Fox Hollow School"|"598700"|"School"|"Berkshire"|"MA"|"421925N"|"0731652W"|"1129"|"Stockbridge"|""|"27-AUG-2002"
"Frances Rice Wildlife Refuge"|"1978747"|"Park"|"Berkshire"|"MA"|"422519N"|"0730218W"|"1972"|"Peru"|""|"16-JAN-2003"
"Free Quarter"|"606140"|"Locale"|"Berkshire"|"MA"|"420302N"|"0730721W"|"1470"|"Tolland Center"|""|"27-AUG-2002"
"Freeman Grove Historic District"|"1978748"|"Park"|"Berkshire"|"MA"|"424214N"|"0730635W"|"794"|"North Adams"|""|"16-JAN-2003"
"French Hill"|"607890"|"Summit"|"Berkshire"|"MA"|"422536N"|"0730213W"|"2215"|"Peru"|"01-JAN-1897"|"24-FEB-1974"
"Frisell Brook"|"607891"|"Stream"|"Berkshire"|"MA"|"422555N"|"0730702W"|"1424"|"Peru"|""|"24-FEB-1974"
"Fuller Brook"|"607892"|"Stream"|"Berkshire"|"MA"|"422354N"|"0725850W"|"1047"|"Worthington"|""|"24-FEB-1974"
"Furnace Brook"|"608306"|"Stream"|"Berkshire"|"MA"|"422055N"|"0732236W"|"896"|"State Line"|""|"24-FEB-1974"
"G E Athletic Association Golf Course"|"1978749"|"Locale"|"Berkshire"|"MA"|"422840N"|"0731350W"|"1204"|"Pittsfield East"|""|"16-JAN-2003"
"Gardner Cemetery"|"606137"|"Cemetery"|"Berkshire"|"MA"|"423616N"|"0731725W"|"1230"|"Hancock"|""|"27-AUG-2002"
"Gardner Hollow"|"607429"|"Valley"|"Berkshire"|"MA"|"423537N"|"0731739W"|"1299"|"Hancock"|""|"24-FEB-1974"
"Garnet Hill"|"607894"|"Summit"|"Berkshire"|"MA"|"422347N"|"0730218W"|"2172"|"Peru"|""|"24-FEB-1974"
"Garnet Lake"|"617900"|"Reservoir"|"Berkshire"|"MA"|"422430N"|"0730249W"|"1775"|"Peru"|""|"24-FEB-1974"
"Garret Dam"|"604758"|"Dam"|"Berkshire"|"MA"|"420442N"|"0732752W"|"1654"|"Bash Bish Falls"|""|"27-AUG-2002"
"Gate Island"|"608043"|"Island"|"Berkshire"|"MA"|"420925N"|"0730318W"|"1437"|"Otis"|""|"24-FEB-1974"
"Geer Brook"|"607895"|"Stream"|"Berkshire"|"MA"|"422312N"|"0730315W"|"1503"|"Peru"|""|"24-FEB-1974"
"Geisler Swamp"|"607431"|"Swamp"|"Berkshire"|"MA"|"421201N"|"0730754W"|"1493"|"Monterey"|""|"24-FEB-1974"
"George L Darey Wildlife Management Area"|"606643"|"Park"|"Berkshire"|"MA"|"422350N"|"0731432W"|"961"|"Pittsfield East"|""|"01-APR-1990"
"Gilder Pond"|"616298"|"Reservoir"|"Berkshire"|"MA"|"421013N"|"0730909W"|"1467"|"Monterey"|""|"24-FEB-1974"
"Gilder Pond Dam"|"605023"|"Dam"|"Berkshire"|"MA"|"421012N"|"0730904W"|"1467"|"Monterey"|""|"27-AUG-2002"
"Ginger Creek"|"207313"|"Stream"|"Litchfield"|"CT"|"420243N"|"0731401W"|"961"|"South Sandisfield"|""|"12-SEP-1979"
"Gingerbread House"|"606004"|"Building"|"Berkshire"|"MA"|"421534N"|"0731315W"|"935"|"East Lee"|""|"27-AUG-2002"
"Gleason Pond"|"617413"|"Reservoir"|"Berkshire"|"MA"|"420844N"|"0731658W"|"955"|"Great Barrington"|""|"24-FEB-1974"
"Gleason Pond Dam"|"604964"|"Dam"|"Berkshire"|"MA"|"420848N"|"0731710W"|"958"|"Great Barrington"|""|"27-AUG-2002"
"Glendale"|"607433"|"Populated Place"|"Berkshire"|"MA"|"421700N"|"0732038W"|"853"|"Stockbridge"|""|"24-FEB-1974"
"Glendale Dam"|"605273"|"Dam"|"Berkshire"|"MA"|"421648N"|"0732040W"|"889"|"Stockbridge"|""|"27-AUG-2002"
"Glendale Post Office"|"1978750"|"Post Office"|"Berkshire"|"MA"|"421706N"|"0732037W"|"833"|"Stockbridge"|""|"16-JAN-2003"
"Golden Hill Nursery"|"2585292"|"Building"|"Berkshire"|"MA"|"421931N"|"0731426W"|"922"|"East Lee"|""|"24-MAR-2010"
"Gomorrah"|"1978751"|"Populated Place"|"Berkshire"|"MA"|"420305N"|"0731711W"|"699"|"Ashley Falls"|""|"16-JAN-2003"
"Goodell Brook"|"1978752"|"Stream"|"Berkshire"|"MA"|"423807N"|"0731247W"|"1181"|"Williamstown"|""|"16-JAN-2003"
"Goodell Hollow"|"1980744"|"Valley"|"Berkshire"|"MA"|"423806N"|"0731248W"|"1188"|"Williamstown"|""|"16-JAN-2003"
"Goodrich Hollow"|"951339"|"Valley"|"Berkshire"|"MA"|"423051N"|"0732025W"|"1148"|"Hancock"|""|"23-JAN-1980"
"Goodrich Pond"|"607436"|"Lake"|"Berkshire"|"MA"|"422654N"|"0731314W"|"981"|"Pittsfield East"|"01-JAN-1897"|"24-FEB-1974"
"Goose Pond"|"607437"|"Reservoir"|"Berkshire"|"MA"|"421657N"|"0731141W"|"1476"|"East Lee"|"01-JAN-1897"|"24-FEB-1974"
"Goose Pond Brook"|"607438"|"Stream"|"Berkshire"|"MA"|"421735N"|"0731428W"|"866"|"East Lee"|"01-JAN-1897"|"24-FEB-1974"
"Goose Pond Dam"|"605251"|"Dam"|"Berkshire"|"MA"|"421624N"|"0731204W"|"1476"|"East Lee"|""|"27-AUG-2002"
"Gore Brook"|"607439"|"Stream"|"Berkshire"|"MA"|"423135N"|"0731134W"|"974"|"Cheshire"|""|"24-FEB-1974"
"Gore Pond"|"607440"|"Lake"|"Berkshire"|"MA"|"423123N"|"0730914W"|"2014"|"Cheshire"|""|"24-FEB-1974"
"Government Mill Dam"|"605450"|"Dam"|"Berkshire"|"MA"|"422812N"|"0731134W"|"1033"|"Pittsfield East"|""|"27-AUG-2002"
"Grace Bible Church"|"1978753"|"Church"|"Berkshire"|"MA"|"420327N"|"0731912W"|"682"|"Ashley Falls"|""|"16-JAN-2003"
"Grace Church"|"618109"|"Church"|"Berkshire"|"MA"|"422550N"|"0731156W"|"1089"|"Pittsfield East"|""|"27-AUG-2002"
"Grace Episcopal Church"|"1978754"|"Church"|"Berkshire"|"MA"|"422826N"|"0730937W"|"1145"|"Pittsfield East"|""|"16-JAN-2003"
"Grand Union Shopping Center"|"1978755"|"Locale"|"Berkshire"|"MA"|"424223N"|"0731119W"|"630"|"Williamstown"|""|"16-JAN-2003"
"Granger Brook"|"607553"|"Stream"|"Franklin"|"MA"|"424340N"|"0730041W"|"1906"|"North Adams"|""|"24-FEB-1974"
"Great Barrington"|"607441"|"Populated Place"|"Berkshire"|"MA"|"421145N"|"0732143W"|"709"|"Great Barrington"|""|"24-FEB-1974"
"Great Barrington Census Designated Place"|"2378357"|"Census"|"Berkshire"|"MA"|"421137N"|"0732144W"|"699"|"Great Barrington"|""|"11-FEB-2008"
"Great Barrington Fire Department Housatonic Station"|"2659258"|"Building"|"Berkshire"|"MA"|"421524N"|"0732153W"|"745"|"Stockbridge"|""|"17-JAN-2011"
"Great Barrington Fire Department Station 1"|"2659166"|"Building"|"Berkshire"|"MA"|"421208N"|"0732120W"|"705"|"Great Barrington"|""|"17-JAN-2011"
"Great Barrington Police Department"|"2755016"|"Building"|"Berkshire"|"MA"|"421121N"|"0732151W"|"709"|"Great Barrington"|""|"27-JUN-2014"
"Great Barrington Post Office"|"1978756"|"Post Office"|"Berkshire"|"MA"|"421147N"|"0732141W"|"705"|"Great Barrington"|""|"16-JAN-2003"
"Great Barrington State Forest"|"618087"|"Forest"|"Berkshire"|"MA"|"421530N"|"0730534W"|"1640"|"Becket"|""|"27-AUG-2002"
"Great Barrington Town Hall"|"1978757"|"Building"|"Berkshire"|"MA"|"421137N"|"0732148W"|"709"|"Great Barrington"|""|"16-JAN-2003"
"Greater Grace Church"|"1978758"|"Church"|"Berkshire"|"MA"|"421832N"|"0731453W"|"951"|"East Lee"|""|"16-JAN-2003"
"Green Mountain National Forest"|"1461771"|"Forest"|"Bennington"|"VT"|"431813N"|"0730032W"|"2103"|"Dorset"|""|"27-AUG-2002"
"Green Mountains"|"1460934"|"Range"|"Washington"|"VT"|"440844N"|"0725114W"|"1467"|"Waitsfield"|"01-JAN-1897"|"27-AUG-2002"
"Green Ridge Park"|"607442"|"Populated Place"|"Berkshire"|"MA"|"422706N"|"0731116W"|"1070"|"Pittsfield East"|""|"24-FEB-1974"
"Green River"|"607443"|"Stream"|"Berkshire"|"MA"|"420951N"|"0732140W"|"659"|"Great Barrington"|""|"24-FEB-1974"
"Green River"|"607444"|"Stream"|"Berkshire"|"MA"|"424250N"|"0731116W"|"587"|"Williamstown"|""|"24-FEB-1974"
"Green River"|"607554"|"Stream"|"Berkshire"|"MA"|"424120N"|"0730245W"|"1801"|"North Adams"|""|"24-FEB-1974"
"Green River Farms"|"2582254"|"Locale"|"Berkshire"|"MA"|"423940N"|"0731406W"|"879"|"Williamstown"|""|"15-MAR-2010"
"Greenleaf Post Office (historical)"|"1974994"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Greenock Country Club"|"604057"|"Locale"|"Berkshire"|"MA"|"421808N"|"0731525W"|"978"|"Stockbridge"|""|"27-AUG-2002"
"Greenover Country Club"|"1978759"|"Locale"|"Berkshire"|"MA"|"421804N"|"0731443W"|"873"|"East Lee"|""|"16-JAN-2003"
"Greenwater Brook"|"607445"|"Stream"|"Berkshire"|"MA"|"421738N"|"0731333W"|"981"|"East Lee"|""|"24-FEB-1974"
"Greenwater Pond"|"607446"|"Reservoir"|"Berkshire"|"MA"|"421706N"|"0730859W"|"1375"|"East Lee"|""|"24-FEB-1974"
"Greenwater Pond Dam"|"605293"|"Dam"|"Berkshire"|"MA"|"421724N"|"0730922W"|"1378"|"East Lee"|""|"27-AUG-2002"
"Greylock"|"607447"|"Populated Place"|"Berkshire"|"MA"|"424147N"|"0730905W"|"643"|"Williamstown"|""|"24-FEB-1974"
"Greylock Estates"|"1978760"|"Populated Place"|"Berkshire"|"MA"|"423231N"|"0731340W"|"1191"|"Cheshire"|""|"16-JAN-2003"
"Greylock Park"|"1978761"|"Park"|"Berkshire"|"MA"|"424149N"|"0730913W"|"636"|"Williamstown"|""|"16-JAN-2003"
"Greylock Range"|"619257"|"Range"|"Berkshire"|"MA"|"423800N"|"0730958W"|"3087"|"Williamstown"|""|"24-FEB-1974"
"Greylock School"|"1978762"|"School"|"Berkshire"|"MA"|"424150N"|"0730921W"|"640"|"Williamstown"|""|"16-JAN-2003"
"Guilder Brook"|"607449"|"Stream"|"Berkshire"|"MA"|"420535N"|"0732729W"|"1522"|"Bash Bish Falls"|"01-JAN-1897"|"24-FEB-1974"
"Guilder Hollow"|"607450"|"Valley"|"Berkshire"|"MA"|"420535N"|"0732728W"|"1522"|"Bash Bish Falls"|""|"24-FEB-1974"
"Guilder Hollow"|"617664"|"Valley"|"Berkshire"|"MA"|"420857N"|"0731653W"|"1010"|"Great Barrington"|""|"24-FEB-1974"
"Guilder Pond"|"607451"|"Reservoir"|"Berkshire"|"MA"|"420633N"|"0732614W"|"2044"|"Bash Bish Falls"|"01-JAN-1897"|"24-FEB-1974"
"Guilder Pond Dam"|"604843"|"Dam"|"Berkshire"|"MA"|"420624N"|"0732616W"|"2054"|"Bash Bish Falls"|""|"27-AUG-2002"
"Gulf Brook"|"607896"|"Stream"|"Berkshire"|"MA"|"423800N"|"0725949W"|"1165"|"Rowe"|""|"24-FEB-1974"
"Hairpin Turn"|"607555"|"Locale"|"Berkshire"|"MA"|"424233N"|"0730346W"|"1690"|"North Adams"|""|"24-FEB-1974"
"Hale Pond"|"617754"|"Reservoir"|"Berkshire"|"MA"|"421337N"|"0731021W"|"1394"|"Monterey"|""|"24-FEB-1974"
"Hale Swamp"|"607453"|"Swamp"|"Berkshire"|"MA"|"421339N"|"0731019W"|"1394"|"Monterey"|""|"24-FEB-1974"
"Hales Hill"|"607556"|"Summit"|"Berkshire"|"MA"|"423615N"|"0730633W"|"1414"|"Windsor"|""|"24-FEB-1974"
"Haley Pond"|"608047"|"Lake"|"Berkshire"|"MA"|"421215N"|"0731623W"|"1755"|"Great Barrington"|""|"24-FEB-1974"
"Halfway Pond"|"607454"|"Lake"|"Berkshire"|"MA"|"422155N"|"0731237W"|"1831"|"East Lee"|""|"24-FEB-1974"
"Halls Hill"|"607455"|"Summit"|"Berkshire"|"MA"|"421007N"|"0731238W"|"1552"|"Monterey"|""|"24-FEB-1974"
"Halls Tavern (historical)"|"1978763"|"Building"|"Berkshire"|"MA"|"423344N"|"0730952W"|"1007"|"Cheshire"|""|"16-JAN-2003"
"Hamilton Brook"|"608048"|"Stream"|"Berkshire"|"MA"|"421625N"|"0730340W"|"1371"|"Becket"|""|"24-FEB-1974"
"Hancock"|"606673"|"Populated Place"|"Berkshire"|"MA"|"423235N"|"0731925W"|"1017"|"Hancock"|""|"24-FEB-1974"
"Hancock Cemetery"|"598690"|"Cemetery"|"Berkshire"|"MA"|"423257N"|"0731837W"|"1122"|"Hancock"|""|"27-AUG-2002"
"Hancock Central School"|"598692"|"School"|"Berkshire"|"MA"|"423438N"|"0731756W"|"1253"|"Hancock"|""|"27-AUG-2002"
"Hancock Elementary School"|"1978764"|"School"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Hancock Fire Department Station 1 Headquarters"|"2659329"|"Building"|"Berkshire"|"MA"|"423401N"|"0731811W"|"1214"|"Hancock"|""|"17-JAN-2011"
"Hancock Fire Department Station 2"|"2659731"|"Building"|"Berkshire"|"MA"|"422544N"|"0732053W"|"1224"|"Pittsfield West"|""|"17-JAN-2011"
"Hancock Police Department"|"2755144"|"Building"|"Berkshire"|"MA"|"423253N"|"0731840W"|"1122"|"Hancock"|""|"27-JUN-2014"
"Hancock Post Office"|"1978765"|"Post Office"|"Berkshire"|"MA"|"423233N"|"0731948W"|"1010"|"Hancock"|""|"16-JAN-2003"
"Hancock Post Office (historical)"|"1974995"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Hancock Shaker Village"|"607706"|"Populated Place"|"Berkshire"|"MA"|"422553N"|"0732013W"|"1168"|"Pittsfield West"|""|"24-FEB-1974"
"Hancock Shaker Village Library"|"2342390"|"Building"|"Berkshire"|"MA"|"422654N"|"0731515W"|"1030"|"Pittsfield West"|""|"23-AUG-2007"
"Hancock Town Hall"|"1978766"|"Building"|"Berkshire"|"MA"|"423316N"|"0731821W"|"1125"|"Hancock"|""|"16-JAN-2003"
"Hanging Mountain"|"608049"|"Summit"|"Berkshire"|"MA"|"420417N"|"0730403W"|"1260"|"Tolland Center"|""|"24-FEB-1974"
"Hardman Industrial Park"|"1978767"|"Locale"|"Berkshire"|"MA"|"423939N"|"0730627W"|"722"|"North Adams"|""|"16-JAN-2003"
"Harman Marsh Pond"|"607456"|"Lake"|"Berkshire"|"MA"|"420754N"|"0732421W"|"699"|"Egremont"|"01-JAN-1897"|"24-FEB-1974"
"Harmon Brook"|"607457"|"Stream"|"Berkshire"|"MA"|"420925N"|"0731226W"|"1220"|"Monterey"|""|"24-FEB-1974"
"Harmon Pond"|"607458"|"Lake"|"Berkshire"|"MA"|"420432N"|"0731404W"|"1266"|"South Sandisfield"|""|"24-FEB-1974"
"Harmon Pond"|"1978768"|"Reservoir"|"Berkshire"|"MA"|"424058N"|"0731413W"|"889"|"Williamstown"|""|"16-JAN-2003"
"Harnett Pond"|"607459"|"Reservoir"|"Berkshire"|"MA"|"420740N"|"0731148W"|"1542"|"Monterey"|""|"24-FEB-1974"
"Harnett Pond Dam"|"604924"|"Dam"|"Berkshire"|"MA"|"420748N"|"0731152W"|"1545"|"Monterey"|""|"27-AUG-2002"
"Harper Center Senior Citizens Center"|"1978769"|"Building"|"Berkshire"|"MA"|"424203N"|"0731149W"|"715"|"Williamstown"|""|"16-JAN-2003"
"Harriman-and-West Airport"|"606499"|"Airport"|"Berkshire"|"MA"|"424149N"|"0730952W"|"646"|"Williamstown"|""|"01-MAR-1990"
"Harts Pond"|"607461"|"Lake"|"Berkshire"|"MA"|"421525N"|"0732242W"|"745"|"State Line"|""|"24-FEB-1974"
"Hartsville"|"607460"|"Populated Place"|"Berkshire"|"MA"|"420935N"|"0731530W"|"922"|"Great Barrington"|""|"24-FEB-1974"
"Hartsville Post Office (historical)"|"1974996"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Harvard Christian Ministries"|"1978770"|"Church"|"Berkshire"|"MA"|"424424N"|"0730416W"|"1083"|"North Adams"|""|"16-JAN-2003"
"Harvey Mountain"|"607462"|"Summit"|"Berkshire"|"MA"|"421846N"|"0732530W"|"2064"|"State Line"|""|"24-FEB-1974"
"Haskell Hill"|"607898"|"Summit"|"Berkshire"|"MA"|"422436N"|"0730216W"|"2231"|"Peru"|""|"24-FEB-1974"
"Haskin Farm"|"1978771"|"Locale"|"Berkshire"|"MA"|"424157N"|"0731515W"|"1076"|"Berlin"|""|"16-JAN-2003"
"Haskins School (historical)"|"606651"|"School"|"Berkshire"|"MA"|"424135N"|"0730650W"|"718"|"North Adams"|""|"27-AUG-2002"
"Hatch Pond"|"617905"|"Lake"|"Berkshire"|"MA"|"421636N"|"0732124W"|"801"|"Stockbridge"|""|"24-FEB-1974"
"Hathaway Brook"|"607463"|"Stream"|"Berkshire"|"MA"|"422532N"|"0731154W"|"1037"|"Pittsfield East"|""|"24-FEB-1974"
"Hathaway Reservoir"|"607464"|"Reservoir"|"Berkshire"|"MA"|"422513N"|"0731106W"|"1266"|"Pittsfield East"|""|"24-FEB-1974"
"Hathaway Tenement"|"1978772"|"Building"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Hawthorne Brook"|"607465"|"Stream"|"Berkshire"|"MA"|"422844N"|"0731741W"|"1122"|"Pittsfield West"|""|"24-FEB-1974"
"Hayden Pond"|"608050"|"Reservoir"|"Berkshire"|"MA"|"421403N"|"0730649W"|"1319"|"Otis"|""|"24-FEB-1974"
"Hayden Pond Dam"|"605152"|"Dam"|"Berkshire"|"MA"|"421348N"|"0730640W"|"1319"|"Otis"|""|"27-AUG-2002"
"Hayden Swamp"|"607466"|"Swamp"|"Berkshire"|"MA"|"421357N"|"0730829W"|"1621"|"Monterey"|""|"24-FEB-1974"
"Hayes Pond"|"607467"|"Reservoir"|"Berkshire"|"MA"|"421233N"|"0730848W"|"1572"|"Monterey"|""|"24-FEB-1974"
"Hayes Pond Dam"|"605103"|"Dam"|"Berkshire"|"MA"|"421218N"|"0730858W"|"1572"|"Monterey"|""|"27-AUG-2002"
"Hemlock Brook"|"607469"|"Stream"|"Berkshire"|"MA"|"424338N"|"0731249W"|"574"|"Williamstown"|""|"24-FEB-1974"
"Hemlock Brook (historical)"|"606266"|"Populated Place"|"Berkshire"|"MA"|"424125N"|"0731433W"|"951"|"Williamstown"|""|"27-AUG-2002"
"Hemlock Brook Estates"|"1978773"|"Populated Place"|"Berkshire"|"MA"|"424325N"|"0731220W"|"607"|"Williamstown"|""|"16-JAN-2003"
"Henry V Marchisio Memorial Park"|"1978774"|"Park"|"Berkshire"|"MA"|"422651N"|"0731143W"|"1014"|"Pittsfield East"|""|"16-JAN-2003"
"Hephzibah Heights"|"607468"|"Populated Place"|"Berkshire"|"MA"|"421000N"|"0731123W"|"1545"|"Monterey"|""|"24-FEB-1974"
"Heritage Park"|"1978775"|"Park"|"Berkshire"|"MA"|"424152N"|"0730653W"|"722"|"North Adams"|""|"16-JAN-2003"
"Hewins Cemetery"|"618081"|"Cemetery"|"Berkshire"|"MA"|"420510N"|"0731922W"|"692"|"Ashley Falls"|""|"27-AUG-2002"
"Hibbard Alternative School"|"1978776"|"School"|"Berkshire"|"MA"|"422757N"|"0731346W"|"1175"|"Pittsfield East"|""|"16-JAN-2003"
"Highland Elementary School"|"598688"|"School"|"Berkshire"|"MA"|"422850N"|"0731538W"|"1161"|"Pittsfield West"|""|"27-AUG-2002"
"Higley Brook"|"607470"|"Stream"|"Berkshire"|"MA"|"421705N"|"0731008W"|"1476"|"East Lee"|""|"24-FEB-1974"
"Higley Brook Dam"|"605255"|"Dam"|"Berkshire"|"MA"|"421630N"|"0730910W"|"1624"|"East Lee"|""|"27-AUG-2002"
"Higley Hill"|"607471"|"Summit"|"Berkshire"|"MA"|"420432N"|"0731033W"|"1716"|"South Sandisfield"|""|"24-FEB-1974"
"Hillcrest-Brookside School"|"618088"|"School"|"Berkshire"|"MA"|"421403N"|"0732133W"|"728"|"Great Barrington"|""|"27-AUG-2002"
"Hillcrest-Springside School"|"1978777"|"School"|"Berkshire"|"MA"|"422841N"|"0731440W"|"1073"|"Pittsfield East"|""|"16-JAN-2003"
"Hillside Cemetery"|"598723"|"Cemetery"|"Berkshire"|"MA"|"424201N"|"0730721W"|"715"|"North Adams"|""|"27-AUG-2002"
"Hillside Cemetery"|"2789628"|"Cemetery"|"Berkshire"|"MA"|"421127N"|"0732555W"|"866"|"Egremont"|""|"11-JUL-2018"
"Hilltop Orchards"|"2585298"|"Locale"|"Berkshire"|"MA"|"422353N"|"0732310W"|"1384"|"Canaan"|""|"24-MAR-2010"
"Hinsdale"|"607472"|"Populated Place"|"Berkshire"|"MA"|"422619N"|"0730731W"|"1430"|"Pittsfield East"|""|"24-FEB-1974"
"Hinsdale Fire Department"|"2659236"|"Building"|"Berkshire"|"MA"|"422621N"|"0730716W"|"1444"|"Peru"|""|"17-JAN-2011"
"Hinsdale Flats Wildlife Management Area"|"606515"|"Reserve"|"Berkshire"|"MA"|"422437N"|"0730628W"|"1440"|"Peru"|""|"01-MAR-1990"
"Hinsdale Police Department"|"2755055"|"Building"|"Berkshire"|"MA"|"422616N"|"0730722W"|"1450"|"Peru"|""|"27-JUN-2014"
"Hinsdale Post Office"|"1978778"|"Post Office"|"Berkshire"|"MA"|"422618N"|"0730731W"|"1434"|"Pittsfield East"|""|"16-JAN-2003"
"Hinsdale Post Office (historical)"|"1974997"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Hinsdale Public Library"|"1978779"|"Building"|"Berkshire"|"MA"|"422611N"|"0730743W"|"1489"|"Pittsfield East"|""|"16-JAN-2003"
"Hinsdale Town Hall"|"1978780"|"Building"|"Berkshire"|"MA"|"422624N"|"0730715W"|"1450"|"Peru"|""|"16-JAN-2003"
"Historic Valley Park"|"598709"|"Park"|"Berkshire"|"MA"|"424100N"|"0730538W"|"899"|"North Adams"|""|"27-AUG-2002"
"Hollow Brook"|"607473"|"Stream"|"Berkshire"|"MA"|"423058N"|"0731554W"|"1152"|"Hancock"|""|"24-FEB-1974"
"Hollow School (historical)"|"606653"|"School"|"Berkshire"|"MA"|"423349N"|"0730131W"|"1703"|"Windsor"|""|"27-AUG-2002"
"Honwee Mountain"|"607474"|"Summit"|"Berkshire"|"MA"|"423037N"|"0731821W"|"2290"|"Hancock"|""|"24-FEB-1974"
"Hoosac Range"|"619261"|"Cliff"|"Berkshire"|"MA"|"424200N"|"0730228W"|"1985"|"North Adams"|"01-JAN-1946"|"24-FEB-1974"
"Hoosac Range"|"1461001"|"Range"|"Berkshire"|"MA"|"424054N"|"0730133W"|"1923"|"North Adams"|"01-JAN-1946"|"29-OCT-1980"
"Hoosac Street School"|"1978781"|"School"|"Berkshire"|"MA"|"423731N"|"0730650W"|"797"|"North Adams"|""|"16-JAN-2003"
"Hoosac Tunnel"|"619262"|"Crossing"|"Berkshire"|"MA"|"424030N"|"0725945W"|"778"|"Rowe"|""|"24-FEB-1974"
"Hoosac Tunnel"|"607902"|"Populated Place"|"Berkshire"|"MA"|"424009N"|"0725934W"|"738"|"Rowe"|""|"24-FEB-1974"
"Hoosac Tunnel Museum"|"606024"|"Building"|"Berkshire"|"MA"|"424159N"|"0730651W"|"709"|"North Adams"|""|"27-AUG-2002"
"Hoosac Tunnel Post Office (historical)"|"1974998"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Hoosac Tunnel Station"|"604081"|"Locale"|"Berkshire"|"MA"|"424011N"|"0725916W"|"935"|"Rowe"|""|"27-AUG-2002"
"Hoosac Valley Middle and High School"|"598746"|"School"|"Berkshire"|"MA"|"423540N"|"0730656W"|"1168"|"Windsor"|""|"27-AUG-2002"
"Hoosic River"|"953173"|"Stream"|"Rensselaer"|"NY"|"425540N"|"0733929W"|"66"|"Mechanicville"|"01-JAN-1897"|"23-JAN-1980"
"Hop Brook"|"607475"|"Stream"|"Berkshire"|"MA"|"421622N"|"0731507W"|"840"|"Stockbridge"|""|"24-FEB-1974"
"Hopkins Memorial Forest"|"598755"|"Forest"|"Berkshire"|"MA"|"424400N"|"0731504W"|"1306"|"Berlin"|""|"27-AUG-2002"
"Hopkins School"|"598721"|"School"|"Berkshire"|"MA"|"424134N"|"0730613W"|"728"|"North Adams"|""|"27-AUG-2002"
"Hopper Brook"|"607476"|"Stream"|"Berkshire"|"MA"|"424041N"|"0731238W"|"755"|"Williamstown"|""|"24-FEB-1974"
"Hopper Trail"|"604036"|"Trail"|"Berkshire"|"MA"|"423817N"|"0731125W"|"2277"|"Williamstown"|""|"27-AUG-2002"
"Horn Pond"|"608051"|"Lake"|"Berkshire"|"MA"|"421657N"|"0730128W"|"1197"|"Becket"|""|"24-FEB-1974"
"Horsefords Brook"|"607904"|"Stream"|"Berkshire"|"MA"|"423457N"|"0725943W"|"1542"|"Plainfield"|""|"24-FEB-1974"
"Horseshoe Pond"|"608052"|"Lake"|"Berkshire"|"MA"|"421436N"|"0730622W"|"1532"|"Otis"|""|"24-FEB-1974"
"Houghton Memorial Building"|"1978782"|"Building"|"Berkshire"|"MA"|"424153N"|"0730632W"|"732"|"North Adams"|""|"16-JAN-2003"
"Houghtonville"|"598526"|"Populated Place"|"Berkshire"|"MA"|"424245N"|"0730627W"|"1010"|"North Adams"|""|"24-FEB-1974"
"Housatonic"|"607478"|"Populated Place"|"Berkshire"|"MA"|"421515N"|"0732158W"|"748"|"Stockbridge"|""|"24-FEB-1974"
"Housatonic Academy"|"2342463"|"School"|"Berkshire"|"MA"|"422557N"|"0731854W"|"1161"|"Pittsfield West"|""|"23-AUG-2007"
"Housatonic Census Designated Place"|"2378145"|"Census"|"Berkshire"|"MA"|"421456N"|"0732146W"|"715"|"Great Barrington"|""|"11-FEB-2008"
"Housatonic Congregational Church"|"1978783"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Housatonic Grammar School"|"1978784"|"School"|"Berkshire"|"MA"|"421519N"|"0732202W"|"751"|"Stockbridge"|""|"16-JAN-2003"
"Housatonic Post Office"|"1978785"|"Post Office"|"Berkshire"|"MA"|"421525N"|"0732153W"|"745"|"Stockbridge"|""|"16-JAN-2003"
"Housatonic River"|"212670"|"Stream"|"Fairfield"|"CT"|"411009N"|"0730630W"|"0"|"Milford"|"12-JAN-1897"|"12-SEP-1979"
"Housatonic River Reservoir"|"605182"|"Reservoir"|"Berkshire"|"MA"|"421436N"|"0732058W"|"1099"|"Great Barrington"|""|"27-AUG-2002"
